publication,label
"En Lambayeque El MEF participó en la ceremonia de inicio de operaciones del Servicio de Trasvase del Proyecto Olmos, a cargo del PEOT, que garantizará la continuidad del suministro de agua para la agricultura, impulsará la inversión, generará oportunidades de",5
"Confianza que trasciende El Perú se mantiene entre las economías más sólidas de América Latina, con un puntaje de estabilidad de 62,2 en el segundo trimestre del 2025, logrando la confianza de los inversionistas y destacando frente a los demás países de la región. 🇵🇪",5
"El Shock Desregulatorio avanza con 385 medidas ya culminadas, simplificando permisos, agilizando trámites y eliminando trabas para impulsar la inversión pública y privada.    Conoce más aquí:",5
"El MEF participó en el lanzamiento del proyecto de transformación digital del  junto al BID, donde se resaltó que el sistema financiero cumple un papel esencial al canalizar los ahorros hacia la inversión, generando empleo y mejores servicios",5
"con enfoque social  Más del 50 % del presupuesto público estará destinado a educación, salud, transporte y seguridad ciudadana. Priorizar estos sectores garantiza mejores servicios, más oportunidades y bienestar para todos los peruanos. 🇵🇪",5
:   ¡ONP presente en la instalación de la Comisión Multisectorial para la Formalización Laboral! Hoy se lle…,5
":  🇵🇪  En su tercer día de participación en la 80.° Asamblea General de las Naciones Unidas, el Perú reafi…",5
:   Esta fue la agenda de actividades oficiales que cumplió la Presidencia de la República del Perú en el m…,5
"☝️Atención El Ministerio de Economía y Finanzas reafirma su compromiso con la integridad en la gestión pública y la lucha contra la corrupción. ✅Conoce los canales para reportar presuntos actos de corrupción, así como mecanismos de protección para quienes decidan presentar una",5
:,5
":  ¡Alias El Monstruo es capturado en Paraguay!  Agentes de un grupo especial contra el crimen organizado,…",5
":   Como cierre de las actividades oficiales, en el marco de la Asamblea General de las Naciones Unidas, la…",5
": Participación del Perú en la reunión de Alto Nivel sobre Acción Climática, en el marco de la 80.° sesión de la Asamble…",5
": Desde Nueva York, la Presidencia de la República del Perú lideró hoy, de manera virtual, la sesión del Consejo de Mini…",5
🤔️ ¿Ya conoces como va el avance en ejecución de inversión pública en tu municipalidad? Descúbrelo en este video:,5
: ‍♀️‍♂️ ¡ resguarda tu viaje en el transporte público!  Efectivos motorizados de Los Halcones brindan serv…,5
": Con la construcción de muros de contención, Honorato siente un gran cambio y un mejor ambiente para sus vecinos de Pampl…",5
"La presidenta Dina Boluarte, junto al ministro de Economía y Finanzas y el canciller Schialer, sostuvo una reunión bilateral con el Príncipe Heredero de Kuwait. Durante la sesión se destacó el interés en impulsar inversiones kuwaitíes en minería, energía",5
"️Fortaleciendo la ejecución de la inversión pública en zonas de frontera 🇵🇪   El MEF organizará un seminario virtual dirigido a equipos técnicos de gobiernos regionales y locales de zonas de frontera, con el objetivo de fortalecer sus capacidades en la",5
":   En un acto histórico, la Presidencia de la República del Perú realizó un llamado a los líderes mundiale…",5
:   ¡Abriendo nuevos comercios internacionales para el Perú! 🤝 Como parte de las reuniones bilaterales del…,5
:   ¡Un encuentro trascendental! 🤝 La Presidencia de la República del Perú sostuvo una reunión bilateral co…,5
"En la Cumbre Minera , el MEF reafirmó su compromiso con una gestión pública más moderna, transparente y competitiva. A través de la simplificación y digitalización de trámites se busca reducir la burocracia, cerrar espacios a la corrupción y fortalecer",5
"¡Atención! El MEF, como miembro de CONADIF, organiza el seminario: “Retos e importancia de la gestión de las inversiones para una óptima ejecución”.   Este evento virtual busca fortalecer a los equipos técnicos de gobiernos regionales y locales en zonas de frontera para",5
": ¡Luz para más hogares! El Gobierno viene ejecutando 39 proyectos de electrificación rural en 19 regiones del país, para…",5
"Con relación a la reactivación de obras públicas paralizadas, la Dirección General de Abastecimiento (DGA), ente rector del Sistema Nacional de Abastecimiento, informa lo siguiente:",5
:   Llevamos un mensaje de paz y unidad para el Perú y el mundo en la Asamblea General de las Naciones Unid…,5
"La presidenta Dina Boluarte, junto al ministro de Economía y Finanzas y otros ministros de Estado, participó en el debate general del 80.º período de sesiones de la Asamblea General de la ONU.    En su intervención, reafirmó el compromiso del Perú con",5
":   Estamos todos juntos en esto. Con este mensaje, el secretario general de las Naciones Unidas, António…",5
":   En breves momentos, la Presidencia de la República del Perú brindará su discurso en la Asamblea General…",5
"¡Grupo Terna neutraliza feroz ataque de bujiero!    En una rápida acción, efectivos de la  detuvieron en flagrancia a Hugo Viggio Palacios tras haber robado el celular de una ciudadana, vulnerando con suma violencia el vehículo en el que se trasladaba.",5
,5
: ¡En beneficio de más de 35 millones de peruanos! El Consejo de Ministros aprobó los proyectos de las leyes de Presupue…,5
"¡Lucha contra la criminalidad se intensifica en el !  El viceministro de Seguridad Pública, Fernando Reategui, visitó al jefe de la Región Policial Callao, Gral. PNP Isaac Candia, para articular acciones en fortalecimiento de la labor policial en el primer puerto.",5
"¡Nueva Central de Monitoreo y Seguridad Migratoria!  Moderno centro tecnológico de  cuenta con videowall de 24 pantallas y 140 cámaras de videovigilancia con reconocimiento facial e inteligencia artificial, conectadas con todas las jefaturas zonales del país.",5
"¡Con miras al fortalecimiento de la capacidad de respuesta de la PNP en el !  El viceministro de Seguridad Pública, Fernando Reategui, sostuvo una reunión de trabajo con el gobernador del Callao, Ciro Castillo-Rojo, para reforzar el apoyo logístico a la .",5
"¡Labor conjunta por la seguridad del Perú!  El viceministro de Orden Interno, Maxfredid Pérez, sostuvo una reunión con la congresista  y el superintendente nacional de , Teófilo Mariño, para articular acciones en fortalecimiento de la seguridad ciudadana.",5
El reglamento para la atención de casos de desaparición de personas en situación de vulnerabilidad se actualizará.   Revisa el proyecto:   ✋ Participa de la etapa informativa hasta el 23 de septiembre. Inscripciones:,5
"¡Futura Central 911 reducirá tiempo de respuesta a urgencias en Lima y Callao!  El ministro Malaver destacó que a través de este canal de comunicación se podrá reportar información urgente a la , el ,  y otras entidades involucradas.",5
"Profesor fue condenado a 20 años de prisión por realizar tocamientos indebidos contra tres niñas, en Ayacucho. La sentencia fue lograda por la Fiscalía Superior Mixta Transitoria de Puquio.  ️ Leer más:",5
"Fiscalía inició investigación preliminar contra Jorge Silva, trabajador de la , por el presunto delito de discriminación tras realizar comentarios racistas a una joven usuaria en una tienda ubicada en Trujillo.   ✅ La Fiscalía Supraprovincial",5
"Fiscalía Ambiental logró la destrucción de una balsa draga metálica, dos motores y demás implementos utilizados para la minería ilegal en el distrito de Río Santiago, en Amazonas. La diligencia fiscal contó con el apoyo de la , tras un recorrido",5
"Fiscalía contra la Criminalidad Organizada logró condenas de hasta 35 años de prisión para 14 integrantes de la red criminal 'Dinastía Pakistaní del Tren de Aragua', dedicada a los delitos de secuestro, homicidio, tráfico ilícito de drogas y fabricación,",5
"Fiscal de la Nación, Tomás Aladino Gálvez Villegas, participa en la sesión extraordinaria de la Comisión Especial de reforma integral del Sistema de Administración de Justicia en el Congreso de la República, en donde expone sobre el “Sistema de Administración de",5
"️ Hoy, en Fiscales y Ciudadanía, conversamos con Elvis Crisóstomo Vásquez, fiscal de la Fiscalía Especializada en Trata de Personas, quienes nos explicará qué podemos hacer para identificar las señales de alerta y qué podemos hacer como sociedad para prevenir la trata de",5
Fiscalía contra la Trata de Personas de Lima logró una condena de ocho años y cuatro meses de prisión para un sujeto que poseía material de pornografía infantil en El Agustino.  ✅ El sujeto se acogió a la terminación anticipada debido a los graves y fundados,5
Fiscalía Ambiental de San Martín logró la detención en flagrancia de tres personas y la destrucción de un campamento de minería ilegal en el río Huallaga.   Leer más,5
"Fiscalía logra nueve meses de prisión preventiva contra Jonathan Laynes por el presunto delito contra la libertad sexual en agravio de menor de 11 años. Según la investigación fiscal, la víctima habría sido captada mediante el uso de medios tecnológicos en su",5
"Fiscalía obtiene condena de nueve años de prisión para integrante de una organización criminal dedicada al tráfico ilícito de drogas que operaba en el VRAEM. El imputado fue detenido cuando pretendía trasladar más de 830 kilos de pasta básica de cocaína, en una",5
"‍   Escolares de 12 instituciones educativas de Loreto participaron en jornadas de aprendizaje orientadas por la Fiscalía, donde conocieron de primera mano las consecuencias de infringir la ley penal.   Todos los detalles en el video.",5
Un ex suboficial de la FAP fue detenido preliminarmente como parte de la investigación por los presuntos delitos de pornografía infantil y explotación sexual de menores. La diligencia está a cargo de la Fiscalía Especializada contra la Trata de Personas de,5
"Fiscalía consigue nueves meses de prisión preventiva para 13 personas investigadas por el presunto delito de minería ilegal agravada en la ribera del río Magdalena, ubicado en el caserío de Alto Alianza, en Huánuco.   ✅ La Fiscalía Especializada en Materia",5
"Fiscalía entregó los restos de siete víctimas de desaparición forzada ocurrida entre 1984 y 1985 en los distritos de Chungui y Oroncoy, Ayacucho, durante el periodo de violencia 1980-2000.  ✅ La ceremonia fue encabezada por la Cuarta Fiscalía Supraprovincial",5
Iniciamos investigación a 'influencer' por expresiones discriminatorias realizadas en un bus del Metropolitano. El caso está a cargo de la Tercera Fiscalía Penal Supraprovincial Especializada en Derechos Humanos.   Conoce los detalles en el video.,5
"Tras los problemas suscitados en el transporte turístico, la Fiscalía Provincial Mixta de Machu Picchu inició investigación por los presuntos delitos de daños y entorpecimiento de los servicios públicos.   Todos los detalles en el video.",5
"Fiscalía logra cinco meses de prisión preventiva para GianPiero Amaya por el presunto delito de lesiones culposas agravadas- inobservancia de reglas técnicas de tránsito en agravio de tres personas, quienes estaban a bordo de una motocicleta que fue colisionada por",5
"⚖️   Cuatro investigados por el presunto delito de minería ilegal cumplen nueve meses de prisión preventiva, por pedido de la Fiscalía Especializada en Materia Ambiental del Santa.   Todos los detalles en el video.",5
"Fiscalía solicita detención preliminar judicial para sujeto por los presuntos delitos de violación sexual y agresiones en contra de las mujeres o integrantes del grupo familiar, en agravio de su expareja de 18 años.  ✅ El requerimiento fue presentado por la",5
Tres campamentos usados para la minería ilegal en el río Yuyapichis (Huánuco) fueron destruidos durante una diligencia liderada por la Primera Fiscalía Especializada en Materia Ambiental de Ucayali.   Conoce los detalles en el video.,5
": 🇵🇪 En costa, sierra y selva, desde Tumbes hasta Tacna, nuestro amor por el Perú late con fuerza. En el distrito de San…",5
"El Minsa, a través de la Oficina de Programación Multianual de Inversiones, realizó la VII Sesión del Comité de Seguimiento de Inversiones del Sector Salud 2025 con el objetivo de evaluar el avance de las inversiones en salud de las Unidades Ejecutoras para brindar soluciones a",5
"El Minsa, a través de , participó en la reunión de coordinación en el marco de los XX Juegos Deportivos Bolivarianos 2025, evento que se celebrará en Ayacucho y Lima.   ✅ En esta primera reunión con el  se revisaron los objetivos generales del evento y se",5
"Gracias a la cooperación de países y organizaciones aliadas, el Minsa recibió una importante donación que ayudará a mejorar la atención médica y la capacitación de profesionales de la salud. ✅  Se recibieron sueros fisiológicos para establecimientos de salud, un simulador",5
"El Minsa y  presentaron el Plan Salud Mental en tu Cole, un documento que tiene como objetivo trabajar en la disminución del riesgo de problemas de salud mental en estudiantes de nivel primaria y secundaria de instituciones educativas públicas de Educación Básica",5
"El Minsa participó del foro Agenda País: retos y propuestas para el futuro del Perú, en el , donde se resaltó el trabajo multisectorial que viene ejecutando para combatir la anemia y las iniciativas científicas propuestas en el foro para combatirla, como el uso de",5
"en Huánuco  Con éxito se desarrolló la segundo jornada de la Campaña Médica Gratuita y de Cirugías de Cataratas en el distrito de Pillco Marca y el Hospital Regional Hermilio Valdizán Medrano, en beneficio de la población que presenta diagnósticos de catarata en",5
"El Minsa, a través del , realizó el traslado aéreo de un paciente de 41 años desde el Hospital Hipólito Unanue de Tacna al Instituto Nacional de Ciencias Neurológicas, donde recibirá atención médica especializada.  El paciente se encontraba con aneurismática",5
"Aprendiendo a ser papás   Hablemos sobre el espectro autista, una condición del neurodesarrollo con la que viven miles de personas en todo el planeta.",5
"El Minsa, a través de la Dirección General de Operaciones en Salud, visitó el  para brindar asistencia técnica y fortalecer procesos administrativos clave en la gestión hospitalaria, además de dar continuidad y seguimiento a acuerdos previos y establecer mejoras",5
"Con un avance del 55 %, el Minsa continúa la construcción del nuevo Centro de Salud Villa Los Ángeles del Rímac, una moderna infraestructura que mejorará la atención médica para más de 10 mil habitantes del distrito limeño.   Un equipo técnico del  constató que la",5
🇵🇪  El Minsa inicia el taller macrorregional Manejo de enfermedad avanzada por VIH en la Amazonía con el objetivo de abordar las necesidades específicas de las personas que viven con VIH en estadios avanzados en la macrorregión oriente y de esta forma reducir las,5
"¡Conoce a los bebés mamoncitos 2025 de La Libertad, Junín, Puno y Apurímac! 🇵🇪 Los pequeños recibieron este título gracias al compromiso de sus mamás por brindarles una lactancia materna saludable, nutritiva y llena de amor. 🤱  Entre pasacalles y charlas informativas, personal",5
"Hospitales y centros de salud del Minsa se suman a la Semana de la Lactancia Materna, brindando charlas, consejos y asesorías a madres del Hospital de Emergencias de Villa El Salvador, Hospital Santa Rosa y del Instituto Nacional Materno Perinatal. 🤱  Estas actividades siguen",5
"En el Día Nacional de la Salud y Buen Trato al Paciente, que se celebra cada 13 de agosto, el Minsa reafirma su compromiso con una atención humanizada basada en el respeto, amabilidad y dignidad de cada persona.   ✅ A través de la Unidad Funcional de Gestión de la Calidad en",5
"Una emergencia puede ocurrir en cualquier momento, por eso, este viernes 15 todos debemos participar en el II  a las 3:00 p.m. ¿Ya te organizaste en casa?",5
"en  🇵🇪  El Minsa, a través de la Dirección de Inmunizaciones y en coordinación con la Geresa, realiza seguimiento y monitoreo de las  recomendaciones de la visita técnica realizada a fines de junio, en el marco de las medidas preventivas ante el riesgo",5
"El Minsa se reunió con el GORE Apurímac para informar sobre los avances en la construcción del Hospital de Chincheros, la implementación de un sistema de subdrenaje e instalación de geomembrana en el terrero para proteger las obras de filtraciones de agua.   Este proyecto, que se",5
"El Minsa, a través de , informa de la llegada a Lima de dos pacientes afectados por la explosión de una embarcación en el puerto El Peruanito de Atalaya, en Ucayali. Los heridos registran quemaduras graves.  ✅ El traslado aeromédico se realizó gracias a la",5
"El Minsa inauguró el Centro de Salud Especializado José Olaya Balandra, en Chorrillos, que beneficiará alrededor de 5000 adultos mayores del distrito y comunas aledañas. ✅",5
"¡Es el Mes de la Concienciación sobre el !  El cáncer de cuello uterino podría ser el primer cáncer del mundo en ser eliminado, si  9⃣0⃣% de niñas vacunadas  7⃣0⃣% de mujeres se someten a cribado  9⃣0⃣% de mujeres con enfermedad cervical reciben tratamiento",5
"Las vacunas que están disponibles para  funcionan contra todas las variantes Las vacunas son una herramienta fundamental para combatir la pandemia, ,  reitera el llamado a la equidad de las vacunas para ayudar a poner fin a la crisis.",5
: Media briefing on  with,5
": While Omicron does appear to be less severe compared to Delta, especially in those vaccinated, it does not mean it should be cate…",5
": Many developed countries are showing ever stronger resolve to vaccinate their public against .  To end the pandemic,…",5
": To achieve my No. 1  's resolution, we need all governments,  vaccine makers and partners to  to v…",5
Cómo cuidar a los pacientes con síntomas leves en el hogar: ℹ Esta información es para los trabajadores de la salud que harán el seguimiento y el tratamiento de los pacientes en sus hogares.,5
"Se amplía el acceso a la vacuna para que el 70% de las personas en TODOS los países estén vacunadas antes de mediados 2022, así se reducirá el riesgo de que surjan nuevas variantes. OMS y sus socios continúan rastreando y analizando nuevas cepas para combatir la pandemia",5
¡Os deseamos una feliz y segura Navidad!  Os dejamos aquí unos consejos contra la COVID-19:  ¡Vacúnate! ↔️ Mantén la distancia de seguridad  Usa la mascarilla  Tápate la boca cuando estornudes o tose 🪟 Ventila habitualmente  Lávate las manos,5
"¿Sabías que los desechos electrónicos son uno de los elementos más contaminantes en el mundo? Su mal reciclaje afecta al aire, fuentes de agua y al suelo para acabar en nuestros alimentos y cultivos. Haz lo correcto con los",5
Hoy es el    Construyamos un mundo basado en el respeto y sin discriminación,5
": On  our message is clear:  HEALTH IS A HUMAN RIGHT  To achieve , the  needs to build sustainable, p…",5
"Haz lo correcto con los . Cadmio, Plomo, Mercurio… Tu ordenador y móvil pueden tener un impacto negativo en el medio ambiente si no los reciclas bien.",5
"Hans Kluge, director de la WHO Regional Office for Europe , ha felicitado a España por su labor contra la Covid-19 y el éxito de su campaña de vacunación.",5
: Thank you Prime Minister  &amp;  🇪🇸for your leadership &amp; generosity to donate 30 million  vaccine d…,5
": Vaccines can protect you from serious illness and death from . But  that after being vaccinated, you should STILL   #…",5
": Vaccines are effective against preventing severe  disease and death, but while many people remain unvaccinated, let’s cont…",5
":  starts today!   (AMR) can affect everyone, everywhere, at any age.  Watc…",5
": Congratulations to Dr Ioan Sauca, Michael Melchior &amp; Muhammad Bin Abdul Karim Al-Issa for winning the Bridge Builder Award. A…",5
": Without effective antimicrobials, the success of modern medicine in treating infections, including during major surgery and c…",5
"En la , los líderes mundiales lanzan una advertencia:  La salud mental y las enfermedades como la diabetes y el cáncer son hoy algunos de los mayores retos de salud pública.  Urge invertir en prevención, atención y apoyo.",5
"“Un país no puede avanzar si la mitad de su población está marginalizada”. — Cecilia Suárez en la , como Defensora Global de la   La violencia contra las mujeres es un cáncer social. Se necesita voluntad política, recursos y acción real. Ya.   Mira su",5
"“Nada justifica los atentados terroristas de Hamás.  Nada justifica el castigo colectivo al pueblo palestino.  Todo esto debe cesar”.   llama a los líderes mundiales a garantizar que la solución de dos Estados prevalezca, para los pueblos de Israel y Palestina, y",5
"¡Feliz cumpleaños a nuestro Mensajero de la Paz, Michael Douglas!  Gracias por tu compromiso con la labor de la ONU y tu apoyo al desarme, lo que ayuda a construir un mundo más pacífico.",5
"En la Cumbre sobre el Clima en la ,  fue claro:  “La ciencia exige acción. La ley la ordena. La economía la demanda. La gente la reclama”. La  es impostergable.",5
"“El futuro de las energías limpias ya no es una promesa lejana. Está aquí. Ningún gobierno, industria o interés particular puede detenerlo.  Pero algunos lo intentan —dañando economías, consolidando precios más altos y desperdiciando una oportunidad histórica”.  –",5
El mundo observa. Día 2 del Debate General de la  en vivo desde nuestra sede en Nueva York.  Conéctate AHORA y sé testigo de cómo los líderes mundiales debaten los grandes retos mundiales.,5
🦍 Es el .  Estos gigantes pacíficos están en peligro por la pérdida de su hogar y la caza furtiva.  Pero aún hay esperanza: cada decisión que tomamos puede ayudarlos a sobrevivir.   Elige turismo responsable.  Apoya la conservación.  Haz correr la,5
"“Incluso en las horas más difíciles, las mujeres no son víctimas. Son sobrevivientes. Son heroínas”. Al conmemorarse 30 años de la Declaración de Beijing sobre los derechos de las mujeres,  subrayó:  “Los derechos de las mujeres son derechos humanos. Son nuestros derechos,",5
"“El poder no reside en manos de quienes buscan dominar o dividir”.  Al dirigirse a los líderes mundiales en la ,  subrayó que el verdadero poder proviene de la determinación compartida de defender la dignidad, proteger la igualdad y creer en nuestra humanidad",5
:  Hacer saber a una persona refugiada que no está sola.  Acoger a las personas refugiadas.  Amplificar sus voces.  Cada act…,5
"Las vacunas han protegido a la humanidad por generaciones. Gracias a ellas, enfermedades que antes eran mortales ahora son prevenibles.   La evidencia es clara: son seguras, efectivas y salvan vidas.  La mejor decisión es informarse con datos y fuentes confiables.",5
: Ninguna nación pueden afrontar sola los desafíos globales: desde la mejora de la salud pública hasta el fin a la pobreza o los co…,5
: Todos los niños y niñas del mundo tienen  y las escuelas son clave para lograrlo.  Descubre cómo…,5
"En todo el mundo, vemos países actuando como si las reglas no se aplicaran a ellos.   advierte que la impunidad ha dado lugar a algunos de los conflictos más atroces de nuestro tiempo.  Vemos a seres humanos tratados como si no lo fueran. Y debemos",5
“No importa el desafío ni el momento: debemos —y vamos a— superarlo.  Nunca debemos rendirnos.  Por la paz.  Por la dignidad.  Por la justicia.  Por la humanidad.  Por el mundo que sabemos que es posible cuando trabajamos unidos”.   insta a los líderes mundiales,5
Sigue EN VIVO el inicio del Debate General de la  desde la sede de la ONU en Nueva York.    y la   dan el puntapié inicial a una semana clave para el mundo.,5
El debate general de la 80.ª sesión de la Asamblea General de la ONU comienza este martes en nuestra sede de Nueva York.  Sigue los discursos en directo y mantente informado aquí. ⬇️,5
Imagina que te dijeran que tu idioma no vale.  Eso viven millones de personas sordas cuando la lengua de señas no se reconoce ni se enseña.   La inclusión empieza con el lenguaje.,5
"“El progreso hacia la igualdad de género ha sido lento e irregular.  Ningún país ha alcanzado la igualdad plena para mujeres y niñas.  Seamos claros: la igualdad de derechos y oportunidades no es un tema partidista.  Los líderes deben alzar la voz, actuar y cumplir con la",5
: Los países de ingresos bajos y medios acogen a la mayoría de los refugiados.  Necesitan un apoyo sostenido para garantizar qu…,5
"Las guerras causan hambre.  El 60% de las personas que pasan hambre vive en zonas afectadas por conflictos.   distribuye alimentos a millones de personas desesperadas, atrapadas en los conflictos.",5
"En este  celebramos a quienes hacen posible que las naciones se entiendan.  Gracias a las y los profesionales lingüísticos que construyen puentes de diálogo, cooperación y paz.  Su trabajo impulsa el desarrollo y nos acerca como humanidad.",5
"Una crisis que afecta a la niñez es una crisis que nos afecta a todos.  Invertir en la infancia salva vidas y construye sociedades más fuertes, seguras y prósperas.  Toda la infancia tiene derecho a desarrollarse plenamente — y  trabaja para hacerlo realidad.",5
"La creación de la ONU fue el resultado de un compromiso mundial para “preservar a las generaciones venideras del flagelo de la guerra”.  80 años después, la ONU sigue siendo esencial para el avance de la paz, la prosperidad y los derechos humanos.",5
: ¿Sabías que cada año se desperdician más de mil millones de toneladas de alimentos?  Esto genera entre el 8 % y el 10 % de las em…,5
: Cada año perdemos más de mil millones de toneladas de alimentos en hogares y empresas.  La gente joven puede cambiar esta…,5
"Cada día se pierden o desperdician toneladas de alimentos, mientras millones de personas se acuestan a dormir con hambre.  Reducir el desperdicio de alimentos es bueno para las personas y para el planeta. Vía",5
"“El poder no reside en manos de quienes buscan dominar o dividir”.  Al dirigirse a los líderes mundiales en la ,   subrayó que el verdadero poder proviene de la determinación compartida de defender la dignidad, proteger la igualdad y creer en nuestra",5
El acceso a anticonceptivos efectivos y al aborto seguro protege la salud y promueve los derechos humanos.  Más de la  sobre el :,5
"A 80 años de su fundación,  subraya que las Naciones Unidas son más necesarias que nunca.  “El mundo necesita nuestra legitimidad reconocida. Nuestro poder de convocatoria. Nuestra visión para unir a las naciones, superar divisiones y enfrentar los desafíos que",5
"“El mundo gasta 6 veces más en guerras que en proteger a las mujeres y las niñas”.  Desde la , Cecilia Suárez, Defensora Global de la , recordó que es hora de invertir en igualdad y poner fin a la violencia.",5
"“Debemos elegir la dignidad humana y los derechos humanos”.  En la Asamblea General de la ONU de esta semana,  recalcó que proteger los derechos humanos es esencial para que las personas vivan en paz y prosperidad.  “Los derechos humanos no son un adorno de la",5
"Las vacunas han protegido a la humanidad por generaciones. Gracias a ellas, enfermedades que antes eran mortales ahora son prevenibles.   La evidencia es clara: son seguras, efectivas y salvan vidas.  La mejor decisión es informarse con datos y fuentes confiables.",5
"El racismo y la xenofobia son el rechazo de nuestra humanidad compartida.   para construir un mundo donde la discriminación y todas las formas de odio no tengan cabida, un mundo en el que todos disfrutemos de nuestros derechos humanos.",5
"En un mundo en crisis, la ONU sigue siendo esencial.   lo recordó en la : ➡️ Una brújula moral ➡️ Una fuerza para la paz ➡️ Un guardián del derecho internacional ➡️ Un faro de los derechos humanos  80 años después, su papel es más importante que nunca.",5
"Un enorme agradecimiento al servicio de seguridad de la ONU —y a su unidad canina — por mantenernos a salvo durante la semana de la .  Su trabajo protege no solo a la Asamblea, sino también a las misiones en todo el mundo.  Conoce más sobre su labor",5
"El acceso a métodos anticonceptivos significa: ✔️ Empoderar a mujeres y niñas ✔️ Prevenir embarazos no planificados ✔️ Avanzar hacia la igualdad de género ✔️ Salvar vidas  Dilo con : Todas las personas, en todas partes, tienen derecho a tomar decisiones informadas",5
"“Las armas nucleares no dan seguridad: solo prometen aniquilación”. —   En el Día Internacional para la Eliminación Total de las Armas Nucleares, el Secretario General instó a los Estados que poseen estas armas a disipar esta amenaza que pende sobre la humanidad.",5
"La juventud impulsa el cambio, pero con demasiada frecuencia queda fuera de la toma de decisiones y enfrenta barreras en educación, empleo, salud y más.  Este jueves, jóvenes de todo el mundo se reunieron en la  para exigir inclusión en las políticas que darán forma a su",5
". Presidenta del Poder Judicial, Janet Tello Gilardi, inaugura la IX Feria Nacional Simultánea de Justicia Itinerante “Llapanchikpaq Justicia” (Justicia para todas y todos), desde comunidad nativa Kichwa Wayku en Lamas, San Martín.  Siga por:",5
"Sala Penal Especial de la Corte Suprema realiza audiencia de juicio oral contra el expresidente Pedro Castillo Terrones y otros, por el delito de rebelión.  Seguir por",5
. Sala Penal Especial de la Corte Suprema realiza audiencia de juicio oral contra expresidente Pedro Castillo Terrones y otros por el delito de rebelión. Seguir por:,5
