publication,label
RT @presidenciaperu: #PerúEnLaONU | Esta fue la agenda de actividades oficiales que cumplió la Presidencia de la República del Perú en el m…,5
"☝️Atención| El Ministerio de Economía y Finanzas reafirma su compromiso con la integridad en la gestión pública y la lucha contra la corrupción.
✅Conoce los canales para reportar presuntos actos de corrupción, así como mecanismos de protección para quienes decidan presentar una https://t.co/6mIbaxv6aQ",5
RT @MininterPeru: 🚨 #AlertaMininter https://t.co/dQx99FuCrJ,5
"RT @PoliciaPeru: #ÚltimoMinuto| ¡Alias ""El Monstruo"" es capturado en Paraguay! 🚨
Agentes de un grupo especial contra el crimen organizado,…",5
"RT @presidenciaperu: #PerúEnLaONU | Como cierre de las actividades oficiales, en el marco de la Asamblea General de las Naciones Unidas, la…",5
"RT @presidenciaperu: Participación del Perú en la reunión de Alto Nivel sobre Acción Climática, en el marco de la 80.° sesión de la Asamble…",5
"RT @presidenciaperu: Desde Nueva York, la Presidencia de la República del Perú lideró hoy, de manera virtual, la sesión del Consejo de Mini…",5
🤔🏗️ ¿Ya conoces como va el avance en ejecución de inversión pública en tu municipalidad? Descúbrelo en este video: https://t.co/gNauLUocCh,5
"RT @MininterPeru: 👮🏽‍♀️👮🏽‍♂️ ¡@PoliciaPeru resguarda tu viaje en el transporte público!

Efectivos motorizados de Los Halcones brindan serv…",5
"RT @GobiernoPeru_: Con la construcción de muros de contención, Honorato siente un gran cambio y un mejor ambiente para sus vecinos de Pampl…",5
"#NotaDePrensa | La presidenta Dina Boluarte, junto al ministro de Economía y Finanzas y el canciller Schialer, sostuvo una reunión bilateral con el Príncipe Heredero de Kuwait. Durante la sesión se destacó el interés en impulsar inversiones kuwaitíes en minería, energía https://t.co/NKyC86AEYx",5
"#NotaDePrensa | 🏗️Fortaleciendo la ejecución de la inversión pública en zonas de frontera 🇵🇪 

El MEF organizará un seminario virtual dirigido a equipos técnicos de gobiernos regionales y locales de zonas de frontera, con el objetivo de fortalecer sus capacidades en la https://t.co/zXyfPhK8Ii",5
"RT @presidenciaperu: #PerúEnLaONU | En un acto histórico, la Presidencia de la República del Perú realizó un llamado a los líderes mundiale…",5
"RT @presidenciaperu: #PerúEnLaONU | ¡Abriendo nuevos comercios internacionales para el Perú! 🚢🤝
Como parte de las reuniones bilaterales del…",5
"RT @presidenciaperu: #PerúEnLaONU | ¡Un encuentro trascendental! 🤝
La Presidencia de la República del Perú sostuvo una reunión bilateral co…",5
"#NotaDePrensa | En la Cumbre Minera #PERUMIN37, el MEF reafirmó su compromiso con una gestión pública más moderna, transparente y competitiva. A través de la simplificación y digitalización de trámites se busca reducir la burocracia, cerrar espacios a la corrupción y fortalecer https://t.co/YGT4KRMfyz",5
"📢¡Atención! El MEF, como miembro de CONADIF, organiza el seminario: “Retos e importancia de la gestión de las inversiones para una óptima ejecución”.

🎯 Este evento virtual busca fortalecer a los equipos técnicos de gobiernos regionales y locales en zonas de frontera para https://t.co/9nHdqRuTDF",5
"RT @GobiernoPeru_: ¡Luz para más hogares! El Gobierno viene ejecutando 39 proyectos de electrificación rural en 19 regiones del país, para…",5
"#Comunicado | Con relación a la reactivación de obras públicas paralizadas, la Dirección General de Abastecimiento (DGA), ente rector del Sistema Nacional de Abastecimiento, informa lo siguiente:
📄https://t.co/7pdY8gqg6o https://t.co/LwkpZYC3TP",5
RT @presidenciaperu: #PerúEnLaONU | Llevamos un mensaje de paz y unidad para el Perú y el mundo en la Asamblea General de las Naciones Unid…,5
"#NotaDePrensa | La presidenta Dina Boluarte, junto al ministro de Economía y Finanzas y otros ministros de Estado, participó en el debate general del 80.º período de sesiones de la Asamblea General de la ONU. #PerúEnLaONU 

En su intervención, reafirmó el compromiso del Perú con https://t.co/MYuYldGIRI",5
"RT @presidenciaperu: #PerúEnLaONU | ""Estamos todos juntos en esto"". Con este mensaje, el secretario general de las Naciones Unidas, António…",5
"RT @presidenciaperu: #PerúEnLaONU | En breves momentos, la Presidencia de la República del Perú brindará su discurso en la Asamblea General…",5
"¡Grupo Terna neutraliza feroz ataque de bujiero!
📍 #LaVictoria

En una rápida acción, efectivos de la @PoliciaPeru detuvieron en flagrancia a Hugo Viggio Palacios tras haber robado el celular de una ciudadana, vulnerando con suma violencia el vehículo en el que se trasladaba. https://t.co/GaAdYCK9PL",5
🚨 #AlertaMininter https://t.co/bHvGOZbrg3,5
RT @presidenciaperu: ¡En beneficio de más de 35 millones de peruanos! El Consejo de Ministros aprobó los proyectos de las leyes de Presupue…,5
"¡Lucha contra la criminalidad se intensifica en el #Callao!

El viceministro de Seguridad Pública, Fernando Reategui, visitó al jefe de la Región Policial Callao, Gral. PNP Isaac Candia, para articular acciones en fortalecimiento de la labor policial en el primer puerto. https://t.co/BDAHk9sgPG",5
"¡Nueva Central de Monitoreo y Seguridad Migratoria!

Moderno centro tecnológico de @MigracionesPe cuenta con videowall de 24 pantallas y 140 cámaras de videovigilancia con reconocimiento facial e inteligencia artificial, conectadas con todas las jefaturas zonales del país. https://t.co/DiBqbmZZFj",5
"¡Con miras al fortalecimiento de la capacidad de respuesta de la PNP en el #Callao!

El viceministro de Seguridad Pública, Fernando Reategui, sostuvo una reunión de trabajo con el gobernador del Callao, Ciro Castillo-Rojo, para reforzar el apoyo logístico a la @PoliciaPeru. https://t.co/Uwm8vvyF8P",5
"¡Labor conjunta por la seguridad del Perú!

El viceministro de Orden Interno, Maxfredid Pérez, sostuvo una reunión con la congresista @rosangellabr y el superintendente nacional de @SucamecPeru, Teófilo Mariño, para articular acciones en fortalecimiento de la seguridad ciudadana. https://t.co/YJvBcFBXGa",5
"📢 El reglamento para la atención de casos de desaparición de personas en situación de vulnerabilidad se actualizará.

📑 Revisa el proyecto: https://t.co/UiCV2HD771

✋ Participa de la etapa informativa hasta el 23 de septiembre. Inscripciones: https://t.co/ynhv3xerqy https://t.co/RmwpTTyj5v",5
"¡Futura Central 911 reducirá tiempo de respuesta a urgencias en Lima y Callao!

El ministro Malaver destacó que a través de este canal de comunicación se podrá reportar información urgente a la @PoliciaPeru, el @cgbvpoficial, @SamuPeruMinsa y otras entidades involucradas. https://t.co/qBnYYTG9dU",5
"🚨 #FiscalíaLogra | Profesor fue condenado a 20 años de prisión por realizar tocamientos indebidos contra tres niñas, en Ayacucho. La sentencia fue lograda por la Fiscalía Superior Mixta Transitoria de Puquio.

👉🏻🗞️ Leer más: https://t.co/WujV5i6tTw https://t.co/txOwLwm6Kl",5
"🚨 #FiscalíaActúa | Fiscalía inició investigación preliminar contra Jorge Silva, trabajador de la @SUNAToficial, por el presunto delito de discriminación tras realizar comentarios racistas a una joven usuaria en una tienda ubicada en Trujillo. 

✅ La Fiscalía Supraprovincial https://t.co/vi8qCVro5T",5
"🚨 #FiscalíaActúa | Fiscalía Ambiental logró la destrucción de una balsa draga metálica, dos motores y demás implementos utilizados para la minería ilegal en el distrito de Río Santiago, en Amazonas. La diligencia fiscal contó con el apoyo de la @PoliciaPeru, tras un recorrido https://t.co/NYNkceFxaZ",5
"🚨#LoÚltimo | Fiscalía contra la Criminalidad Organizada logró condenas de hasta 35 años de prisión para 14 integrantes de la red criminal 'Dinastía Pakistaní del Tren de Aragua', dedicada a los delitos de secuestro, homicidio, tráfico ilícito de drogas y fabricación, https://t.co/A4HNKyzbZI",5
"🔴 #EnVivo | Fiscal de la Nación, Tomás Aladino Gálvez Villegas, participa en la sesión extraordinaria de la Comisión Especial de reforma integral del Sistema de Administración de Justicia en el Congreso de la República, en donde expone sobre el “Sistema de Administración de https://t.co/SB1z3e71ql",5
"🗣️ Hoy, en Fiscales y Ciudadanía, conversamos con Elvis Crisóstomo Vásquez, fiscal de la Fiscalía Especializada en Trata de Personas, quienes nos explicará qué podemos hacer para identificar las señales de alerta y qué podemos hacer como sociedad para prevenir la trata de https://t.co/8H4f1mP55Z",5
"🚨 #LoÚltimo | Fiscalía contra la Trata de Personas de Lima logró una condena de ocho años y cuatro meses de prisión para un sujeto que poseía material de pornografía infantil en El Agustino.

✅ El sujeto se acogió a la terminación anticipada debido a los graves y fundados https://t.co/UKF7sKaLIG",5
"🚨 #FiscalíaActúa | Fiscalía Ambiental de San Martín logró la detención en flagrancia de tres personas y la destrucción de un campamento de minería ilegal en el río Huallaga.

🔗 Leer más 👉🏼 https://t.co/lxFPYFrxCR https://t.co/9tEkHq5b4R",5
"🚨 #LoÚltimo | Fiscalía logra nueve meses de prisión preventiva contra Jonathan Laynes por el presunto delito contra la libertad sexual en agravio de menor de 11 años. Según la investigación fiscal, la víctima habría sido captada mediante el uso de medios tecnológicos en su https://t.co/MBVLvatQxp",5
"🚨#FiscalíaLogra | Fiscalía obtiene condena de nueve años de prisión para integrante de una organización criminal dedicada al tráfico ilícito de drogas que operaba en el VRAEM. El imputado fue detenido cuando pretendía trasladar más de 830 kilos de pasta básica de cocaína, en una https://t.co/B3N9zppDMx",5
"👨🏻‍🏫 #FiscalíaEduca | Escolares de 12 instituciones educativas de Loreto participaron en jornadas de aprendizaje orientadas por la Fiscalía, donde conocieron de primera mano las consecuencias de infringir la ley penal.

👇🏻🎥 Todos los detalles en el video. https://t.co/naoC87x7uX",5
🚨 #FiscalíaActúa | Un ex suboficial de la FAP fue detenido preliminarmente como parte de la investigación por los presuntos delitos de pornografía infantil y explotación sexual de menores. La diligencia está a cargo de la Fiscalía Especializada contra la Trata de Personas de https://t.co/Efzof4GCrq,5
"🚨 #FiscalíaLogra | Fiscalía consigue nueves meses de prisión preventiva para 13 personas investigadas por el presunto delito de minería ilegal agravada en la ribera del río Magdalena, ubicado en el caserío de Alto Alianza, en Huánuco. 

✅ La Fiscalía Especializada en Materia https://t.co/lqHSw3QFoN",5
"🚨 #FiscalíaActúa | Fiscalía entregó los restos de siete víctimas de desaparición forzada ocurrida entre 1984 y 1985 en los distritos de Chungui y Oroncoy, Ayacucho, durante el periodo de violencia 1980-2000.

✅ La ceremonia fue encabezada por la Cuarta Fiscalía Supraprovincial https://t.co/AWkqN65pCp",5
"🚨 #FiscalíaInvestiga | Iniciamos investigación a 'influencer' por expresiones discriminatorias realizadas en un bus del Metropolitano. El caso está a cargo de la Tercera Fiscalía Penal Supraprovincial Especializada en Derechos Humanos.

🎥 Conoce los detalles en el video. https://t.co/j6avFOEppD",5
"🚨 #FiscalíaActúa | Tras los problemas suscitados en el transporte turístico, la Fiscalía Provincial Mixta de Machu Picchu inició investigación por los presuntos delitos de daños y entorpecimiento de los servicios públicos.

👇🏻🎥 Todos los detalles en el video. https://t.co/tgLFpMPNRK",5
"🚨 #LoÚltimo | Fiscalía logra cinco meses de prisión preventiva para GianPiero Amaya por el presunto delito de lesiones culposas agravadas- inobservancia de reglas técnicas de tránsito en agravio de tres personas, quienes estaban a bordo de una motocicleta que fue colisionada por https://t.co/CJToScpZI8",5
"⚖️🚨 #FiscalíaActúa | Cuatro investigados por el presunto delito de minería ilegal cumplen nueve meses de prisión preventiva, por pedido de la Fiscalía Especializada en Materia Ambiental del Santa.

👇🏻🎥 Todos los detalles en el video. https://t.co/UeDrw78GQ6",5
"🚨#FiscalíaActúa | Fiscalía solicita detención preliminar judicial para sujeto por los presuntos delitos de violación sexual y agresiones en contra de las mujeres o integrantes del grupo familiar, en agravio de su expareja de 18 años.

✅ El requerimiento fue presentado por la https://t.co/EAdX4eYtRG",5
"🚨 #FiscalíaActúa | Tres campamentos usados para la minería ilegal en el río Yuyapichis (Huánuco) fueron destruidos durante una diligencia liderada por la Primera Fiscalía Especializada en Materia Ambiental de Ucayali.

🎥 Conoce los detalles en el video. https://t.co/GnCafFiLDS",5
"RT @presidenciaperu: 🇵🇪 En costa, sierra y selva, desde Tumbes hasta Tacna, nuestro amor por el Perú late con fuerza. En el distrito de San…",5
"El Minsa, a través de la Oficina de Programación Multianual de Inversiones, realizó la VII Sesión del Comité de Seguimiento de Inversiones del Sector Salud 2025 con el objetivo de evaluar el avance de las inversiones en salud de las Unidades Ejecutoras para brindar soluciones a https://t.co/LDpvm1Dax6",5
"El Minsa, a través de @digerd_minsa, participó en la reunión de coordinación en el marco de los XX Juegos Deportivos Bolivarianos 2025, evento que se celebrará en Ayacucho y Lima. 

✅ En esta primera reunión con el @ipdperu se revisaron los objetivos generales del evento y se https://t.co/l8xFBiw93T",5
"Gracias a la cooperación de países y organizaciones aliadas, el Minsa recibió una importante donación que ayudará a mejorar la atención médica y la capacitación de profesionales de la salud. ✅

Se recibieron sueros fisiológicos para establecimientos de salud, un simulador https://t.co/53nNRBVw6j",5
"El Minsa y @MineduPeru presentaron el Plan Salud Mental en tu Cole, un documento que tiene como objetivo trabajar en la disminución del riesgo de problemas de salud mental en estudiantes de nivel primaria y secundaria de instituciones educativas públicas de Educación Básica https://t.co/Xtz8OzBwMI",5
"El Minsa participó del foro Agenda País: retos y propuestas para el futuro del Perú, en el @congresoperu, donde se resaltó el trabajo multisectorial que viene ejecutando para combatir la anemia y las iniciativas científicas propuestas en el foro para combatirla, como el uso de https://t.co/3E53hT7Gmy",5
"🚑 #MinsaMóvil en Huánuco | Con éxito se desarrolló la segundo jornada de la Campaña Médica Gratuita y de Cirugías de Cataratas en el distrito de Pillco Marca y el Hospital Regional Hermilio Valdizán Medrano, en beneficio de la población que presenta diagnósticos de catarata en https://t.co/8b1ylTIEKw",5
"🔴 El Minsa, a través del @SamuPeruMinsa, realizó el traslado aéreo de un paciente de 41 años desde el Hospital Hipólito Unanue de Tacna al Instituto Nacional de Ciencias Neurológicas, donde recibirá atención médica especializada.

El paciente se encontraba con aneurismática https://t.co/21DS1kCisu",5
"Aprendiendo a ser papás 👪 | Hablemos sobre el espectro autista, una condición del neurodesarrollo con la que viven miles de personas en todo el planeta. https://t.co/rheXOFlHBB",5
"El Minsa, a través de la Dirección General de Operaciones en Salud, visitó el @inmpminsa para brindar asistencia técnica y fortalecer procesos administrativos clave en la gestión hospitalaria, además de dar continuidad y seguimiento a acuerdos previos y establecer mejoras https://t.co/nv1WI6yJP0",5
"🏥 Con un avance del 55 %, el Minsa continúa la construcción del nuevo Centro de Salud Villa Los Ángeles del Rímac, una moderna infraestructura que mejorará la atención médica para más de 10 mil habitantes del distrito limeño. 

Un equipo técnico del @PronisMinsa constató que la https://t.co/zybzf6su2c",5
#SanMartín 🇵🇪 | El Minsa inicia el taller macrorregional Manejo de enfermedad avanzada por VIH en la Amazonía con el objetivo de abordar las necesidades específicas de las personas que viven con VIH en estadios avanzados en la macrorregión oriente y de esta forma reducir las https://t.co/yu7VhqkhKL,5
"¡Conoce a los bebés mamoncitos 2025 de La Libertad, Junín, Puno y Apurímac! 🇵🇪 Los pequeños recibieron este título gracias al compromiso de sus mamás por brindarles una lactancia materna saludable, nutritiva y llena de amor. 🤱🏻

Entre pasacalles y charlas informativas, personal https://t.co/TCmXzJhtjb",5
"Hospitales y centros de salud del Minsa se suman a la Semana de la Lactancia Materna, brindando charlas, consejos y asesorías a madres del Hospital de Emergencias de Villa El Salvador, Hospital Santa Rosa y del Instituto Nacional Materno Perinatal. 🤱🏻

Estas actividades siguen https://t.co/Lbg6FU7vj5",5
"En el Día Nacional de la Salud y Buen Trato al Paciente, que se celebra cada 13 de agosto, el Minsa reafirma su compromiso con una atención humanizada basada en el respeto, amabilidad y dignidad de cada persona. 

✅ A través de la Unidad Funcional de Gestión de la Calidad en https://t.co/Yq2sWlPOxW",5
"🚨Una emergencia puede ocurrir en cualquier momento, por eso, este viernes 15 todos debemos participar en el II #SimulacroNacional2025 a las 3:00 p.m. ¿Ya te organizaste en casa? https://t.co/ROW0CEFpeV",5
"#LoVacunoLoProtejo en #Cusco 🇵🇪 | El Minsa, a través de la Dirección de Inmunizaciones y en coordinación con la Geresa, realiza seguimiento y monitoreo de las  recomendaciones de la visita técnica realizada a fines de junio, en el marco de las medidas preventivas ante el riesgo https://t.co/XY9vBdGdhd",5
"El Minsa se reunió con el GORE Apurímac para informar sobre los avances en la construcción del Hospital de Chincheros, la implementación de un sistema de subdrenaje e instalación de geomembrana en el terrero para proteger las obras de filtraciones de agua. 

Este proyecto, que se https://t.co/mtLhAiofkn",5
"🔴 El Minsa, a través de @SamuPeruMinsa, informa de la llegada a Lima de dos pacientes afectados por la explosión de una embarcación en el puerto El Peruanito de Atalaya, en Ucayali. Los heridos registran quemaduras graves.

✅ El traslado aeromédico se realizó gracias a la https://t.co/yUCiA6Jlay",5
"El Minsa inauguró el Centro de Salud Especializado José Olaya Balandra, en Chorrillos, que beneficiará alrededor de 5000 adultos mayores del distrito y comunas aledañas. ✅ https://t.co/cCGEtEdRdH",5
"¡Es el Mes de la Concienciación sobre el #Cancerdecuellodeutero!
 El cáncer de cuello uterino podría ser el primer cáncer del mundo en ser eliminado, si
 9⃣0⃣% de niñas vacunadas
 7⃣0⃣% de mujeres se someten a cribado
 9⃣0⃣% de mujeres con enfermedad cervical reciben tratamiento",5
"""Las vacunas que están disponibles para #COVID19 funcionan contra todas las variantes""
Las vacunas son una herramienta fundamental para combatir la pandemia, @mvankerkhove, @WHO reitera el llamado a la equidad de las vacunas para ayudar a poner fin a la crisis.",5
RT @WHO: Media briefing on #COVID19 with @DrTedros https://t.co/UPBPyB2oAe,5
"RT @WHO: ""While Omicron does appear to be less severe compared to Delta, especially in those vaccinated, it does not mean it should be cate…",5
"RT @DrTedros: Many developed countries are showing ever stronger resolve to vaccinate their public against #COVID19. 
To end the pandemic,…",5
"RT @DrTedros: To achieve my No. 1  #NewYear's resolution, we need all governments, #COVID19 vaccine makers and partners to #ACTogether to v…",5
#COVID19 Cómo cuidar a los pacientes con síntomas leves en el hogar: ℹ Esta información es para los trabajadores de la salud que harán el seguimiento y el tratamiento de los pacientes en sus hogares.,5
"#COVID19 Se amplía el acceso a la vacuna para que el 70% de las personas en TODOS los países estén vacunadas antes de mediados 2022, así se reducirá el riesgo de que surjan nuevas variantes. OMS y sus socios continúan rastreando y analizando nuevas cepas para combatir la pandemia",5
"¡Os deseamos una feliz y segura Navidad!

Os dejamos aquí unos consejos contra la COVID-19:
💉 ¡Vacúnate!
↔️ Mantén la distancia de seguridad
😷 Usa la mascarilla
💪 Tápate la boca cuando estornudes o tose
🪟 Ventila habitualmente
👐 Lávate las manos

#WHO #OMS #Protégete https://t.co/GaAniNQYnC",5
"🌱 ¿Sabías que los desechos electrónicos son uno de los elementos más contaminantes en el mundo? Su mal reciclaje afecta al aire, fuentes de agua y al suelo para acabar en nuestros alimentos y cultivos. Haz lo correcto con los #DesechosElectrónicos

#OMS #WHO #eWaste https://t.co/xa83wrnDCU",5
"Hoy es el #DiaDeLosDerechosHumanos 

👉Construyamos un mundo basado en el respeto y sin discriminación

#OMS #WHO #HumanRightsDay",5
"RT @WHO: On #HumanRightsDay our message is clear:

HEALTH IS A HUMAN RIGHT

To achieve #HealthForAll, the 🌎🌍🌏 needs to build sustainable, p…",5
"🌱 Haz lo correcto con los #DesechosElectrónicos. Cadmio, Plomo, Mercurio… Tu ordenador y móvil pueden tener un impacto negativo en el medio ambiente si no los reciclas bien.

#OMS #WHO #Ewaste #reciclaje https://t.co/fo5VKtwqlt",5
"🌎  Hans Kluge, director de la WHO Regional Office for Europe @WHO_Europe, ha felicitado a España por su labor contra la Covid-19 y el éxito de su campaña de vacunación.

#OMS #WHO #Vacúnate

https://t.co/6t5Iqrm225",5
RT @DrTedros: Thank you Prime Minister @sanchezcastejon &amp; #Spain 🇪🇸for your leadership &amp; generosity to donate 30 million #COVID19 vaccine d…,5
"RT @WHO: Vaccines can protect you from serious illness and death from #COVID19. But #DYK that after being vaccinated, you should STILL

😷 #…",5
"RT @WHO: Vaccines are effective against preventing severe #COVID19 disease and death, but while many people remain unvaccinated, let’s cont…",5
"RT @WHO: #WorldAntimicrobialAwarenessWeek starts today!

#AntimicrobialResistance (AMR) can affect everyone, everywhere, at any age. 👀 Watc…",5
"RT @DrTedros: Congratulations to Dr Ioan Sauca, Michael Melchior &amp; Muhammad Bin Abdul Karim Al-Issa for winning the Bridge Builder Award. A…",5
"RT @DrTedros: Without effective antimicrobials, the success of modern medicine in treating infections, including during major surgery and c…",5
"En la #UNGA, los líderes mundiales lanzan una advertencia:

La salud mental y las enfermedades como la diabetes y el cáncer son hoy algunos de los mayores retos de salud pública.

🔄Urge invertir en prevención, atención y apoyo.

https://t.co/kc3lBs1edI https://t.co/Mekl5E8nbr",5
"“Un país no puede avanzar si la mitad de su población está marginalizada”.
— Cecilia Suárez en la #UNGA, como Defensora Global de la @GlobalSpotlight 
La violencia contra las mujeres es un cáncer social.
Se necesita voluntad política, recursos y acción real. Ya.

🎥 Mira su https://t.co/Q94idcMFmA",5
"“Nada justifica los atentados terroristas de Hamás.

Nada justifica el castigo colectivo al pueblo palestino.

Todo esto debe cesar”.

@antonioguterres llama a los líderes mundiales a garantizar que la solución de dos Estados prevalezca, para los pueblos de Israel y Palestina, y https://t.co/65VHktSXwJ",5
"¡Feliz cumpleaños a nuestro Mensajero de la Paz, Michael Douglas!

Gracias por tu compromiso con la labor de la ONU y tu apoyo al desarme, lo que ayuda a construir un mundo más pacífico. 

https://t.co/1EaA9K6VW5 https://t.co/EQX8O7S2Ka",5
"En la Cumbre sobre el Clima en la #UNGA, @antonioguterres fue claro:

“La ciencia exige acción.
La ley la ordena.
La economía la demanda.
La gente la reclama”.
La #AcciónClimática es impostergable. 

https://t.co/LpsSbqLUzx https://t.co/VTZOSgEnU3",5
"“El futuro de las energías limpias ya no es una promesa lejana. Está aquí. Ningún gobierno, industria o interés particular puede detenerlo.

Pero algunos lo intentan —dañando economías, consolidando precios más altos y desperdiciando una oportunidad histórica”.

– https://t.co/SEWioJIYC1",5
"El mundo observa.
Día 2 del Debate General de la #UNGA en vivo desde nuestra sede en Nueva York.
🔴 Conéctate AHORA y sé testigo de cómo los líderes mundiales debaten los grandes retos mundiales.

https://t.co/I4foa5U5GI https://t.co/GjkYdLp2O3",5
"🦍💚 Es el #DíaMundialDelGorila.

Estos gigantes pacíficos están en peligro por la pérdida de su hogar y la caza furtiva.

Pero aún hay esperanza: cada decisión que tomamos puede ayudarlos a sobrevivir.

👉 Elige turismo responsable.
👉 Apoya la conservación.
👉 Haz correr la https://t.co/jUKxRxr8SS",5
"“Incluso en las horas más difíciles, las mujeres no son víctimas.
Son sobrevivientes. Son heroínas”.
Al conmemorarse 30 años de la Declaración de Beijing sobre los derechos de las mujeres, @UN_PGA subrayó:

“Los derechos de las mujeres son derechos humanos. Son nuestros derechos, https://t.co/IVr5QYwBDg",5
