publication,label
"#CuartoPoder

Giro en la hipótesis sobre la muerte de José Miguel Castro, por @DayanaCieza

La muerte de José Miguel Castro, exgerente de Susana Villarán, presenta fuertes indicios de homicidio según peritos, contradiciendo la versión inicial de suicidio https://t.co/i5Y3eoQUZ9",4
"📢#Movilización | Un fuerte contingente policial rodea a un joven manifestante. Los efectivos tratan de aislarlo de los demás y evitan que la intervención sea filmada.

¡Policía criminal, vergüenza nacional! https://t.co/d97BWgZRtV",4
"📢#Movilización | Un cerco policial obliga a empujones a los manifestantes a replegarse a la plaza San Martín, atentando así contra el derecho constitucional a la protesta.

¡Policía criminal, vergüenza nacional! https://t.co/jBjlT649Ny",4
"📢#Movilización | La Policía intenta cercar la plaza San Martín y restringir todas las vías de acceso, en clara restricción del derecho constitucional a la protesta.

¡Policía criminal, vergüenza nacional! https://t.co/wKA2KrkM2Y",4
"📢#Movilización | Buses de la PNP se ubican frente a la plaza San Martín, punto de encuentro de diversos colectivos para la movilización. 

¿Qué está tramando la Policía servil al pacto mafioso? Estaremos atentos. https://t.co/WP7ezrYZtP",4
"📢#Movilización | A esta hora, la plaza San Martín luce cercada y abarrotada de policías. ¿Por qué tantas efectivos para una movilización pacífica?

Estaremos atentos. https://t.co/jtrjLjaMbn",4
"📢 El FESM convoca a los egresados y egresadas de San Marcos a sumarse a la Marcha Nacional en rechazo a la Ley 32123, un nuevo golpe al pueblo por parte del pacto mafioso coludido con los grandes capitales.

📅20 y 21 de septiembre
📍Plaza San Martín https://t.co/coCk13qBXr",4
"📢#SolidaridadSanmarquina | Apoyemos a nuestros compañeros y compañeras que sostienen la justa medida de lucha contra las medidas privatizadoras y arbitrarias de la rectora Jerí Ramón.

¡Ni un paso atrás en la defensa de la universidad pública y gratuita! https://t.co/KVyqg38Q8h",4
"📢#Denuncia | Seguridad de la @UNMSM_  -matones, en realidad- lanzan objetos contundentes a estudiantes que estaban en las puertas del campus. En el video se les ve acompañados de efectivos policiales.

La rectora tiene TODA la responsabilidad d lo q sucede https://t.co/hRkUsXfkSe",4
"📢San Marcos se moviliza en rechazo al Reglamento de Admisión 2026-I que atenta contra la gratuidad de la universidad pública.

Hacemos un llamado a la comunidad sanmarquina y al pueblo en general a no retrocer contra esta nueva medida privatizadora https://t.co/g9sOz0tipk",4
"#Movilización | Junto a la Coord. de Postulantes y la FUSM convocamos a la movilización interna en contra de la privatización de San Marcos
⏰Miércoles 10 | 2pm. 
 📍Concentración: Comedor UNMSM https://t.co/W8ahw4n596",4
"📢Seguimos en pie de lucha contra el Reglamento de Admisión discriminatorio y privatizador de la universidad pública.
Convocamos a sumarse a las próximas acciones.
¡Abajo la privatización de San Marcos!
¡Abajo la discriminación de postulantes! https://t.co/bfbfliVQWf",4
"¡Por JUSTICIA!
¡Por memoria!
¡Por dignidad!

📍Palacio de Justicia | 5pm.

Convocan familiares de víctimas de crímenes de Estado ocurridos entre 1980 y 2000, así como de los regímenes de Merino y Boluarte. https://t.co/T8ifXXCclZ",4
"🔴 MAÑANA | Plantón en rectorado - 2pm.
Exigimos mesa de diálogo para el cumplimiento de nuestro pliego unificado.
¡Abajo la privatización de San Marcos!
¡Abajo la discriminación y restricción a los postulantes! https://t.co/fH4XOmlRnO",4
📢Compartimos la convocatoria de la FUSM a los plantones que se realizarán frente a las modificaciones al reglamento de ingreso y matrícula y la progresiva privatización neoliberal de nuestra alma mater. https://t.co/osROqmzOUG,4
"📑Ante la imposición del Reglamento de Admisión 2026-I de la @UNMSM_ q restringe el acceso a la univ., compartimos la encuesta de la FUSM para determinar cuántos estudiantes serán afectados x estas disposiciones
https://t.co/rwH3qgVCFs https://t.co/vCoqjnf9Z8",4
"Saludamos el pronunciamiento de los docentes de SM contra la Ley de Amnistía, una nueva vergüenza para la historia democrática del país. 
Una lástima q no sea la posición institucional d SM, q está encabezado por Jerí Ramón, cómplice del pacto mafioso.",4
📢El FESM se pronuncia ante la farsa montada por personal de Seguridad de San Marcos para desacreditar la lucha contra el Reglamento de Admisión 2026-I. https://t.co/Zw6R9i1vZP,4
"📢Convocamos a egresados y egresadas a sumarse a la jornada de prensa que se realizará este domingo, contra el Reglamento de Admisión 2026-I.

¡Abajo la privatización de San Marcos! https://t.co/wlJh37NA2D",4
"📢Convocamos a egresados, estudiantes, postulantes y comunidad en general al plantón de hoy en el campus. 
!No a las restricciones a la postulación ni al pago de mensualidades en SM! https://t.co/wLBPwzm6a2",4
"🔴DENUNCIA | Seguridad de la @UNMSM_ está agrediendo a postulantes que convocaron a un plantón en rechazo al Reglamento de Admisión. Algunos serían menores de edad.
@Defensoria_Peru
@suselparedes
@RuthLuqueIbarra
@larepublica_pe
@laencerronaperu https://t.co/HMZqlHmxuf",4
RT @IPYS: 🚨#ALERTA🇵🇪: IPYS rechaza declaraciones del Fiscal de la Nación interino acerca de imputaciones penales a periodista Gustavo Gorri…,4
"RT @CPJAmericas: #PERÚ Cerca de 300 periodistas de 25 países, entre ellos Cristina Zahar, coordinadora del programa para América Latina del…",4
RT @ipysvenezuela: IPYS Venezuela rechaza enérgicamente las amenazas contra el periodista Gustavo Gorriti y recuerda que la libertad de pre…,4
"Editorial de Gustavo Gorriti en respuesta a la amenaza de muerte de Rafael López Aliaga, alcalde de Lima y candidato presidencial. https://t.co/q0aOaomZse https://t.co/oIzi6S3yUm",4
RT @Epicentro_TV: Gorriti EN VIVO| Dina y Santiváñez CONTRA la CIDH |Congreso vuelve a blindar a Dina https://t.co/YrBcRW33tJ,4
"🔴 ”Ahora viene un congresista y te tira un pollo en la cara”. @julianaoxenford critica al parlamentario Héctor Valer Pinto por escupir a un periodista en Puno, luego de ser increpado por llamar “terroristas” a los manifestantes.

Mira el programa completo de #ArdeTroya, aquí ↓ https://t.co/1slm3dumUX",4
"🔴 ”Que respondan todos estos mequetrefes”. @julianaoxenford comenta sobre el respaldo del fiscal de la Nación interino, Tomás Gálvez, al pedido de congresistas para archivar denuncias constitucionales.

Mira el programa completo de #ArdeTroya, aquí ↓ 
📺 https://t.co/rx3NtbLMFx https://t.co/T519Y8KHlK",4
"RT @Politica_LR: ⚠️🔍 Óscar Arriola es el nuevo comandante de la PNP: ¿quién es el reemplazo del suspendido Víctor Zanabría?

Arriola fue cu…",4
"RT @Politica_LR: 🚨 #LOÚLTIMO | Vladimiro Montesinos será trasladado al penal de Ancón II tras cierre de convenio con la Marina de Guerra

E…",4
"RT @Politica_LR: 🚨🗣️ Rosa María sobre los 40 heridos en marcha de Generación Z: ""Revela que la PNP tiene una estrategia bastante violenta""…",4
"RT @Politica_LR: ♀️🔍 Las mujeres de mar de Perú y Chile que desafían el machismo: “Nos mandaban a la casa a cuidar a los esposos”

Represen…",4
"RT @Politica_LR: 🚨🔍 José Domingo Pérez solicitará que Rafael López Aliaga declare como testigo en juicio contra Susana Villarán

El fiscal…",4
"🚨 ⚠️ 'Chino Verde', miembro activo de Los Pulpos, y dos policías son detenidos por integrar banda extorsiva en Trujillo

https://t.co/HrBAnOUYED",4
"😲 🔍 Perú disfrutará de este feriado en octubre de 2025: trabajadores podrán descansar a nivel nacional debido a importante fecha histórica
https://t.co/TlUrqtbTjk",4
"😲 🚨 Por primera vez, el Corredor Rojo llegará hasta Manchay desde el Callao: amplían ruta 204 a partir del 1 de octubre
https://t.co/K3tND3TYxR",4
"🚨 🤔 ¿Hay clases en colegios este jueves 2 de octubre por paro de transportistas en Lima y Callao? Esto dice Minedu
https://t.co/NJ1dfDlgUE",4
"🔴 “La Policía responde a órdenes”. @rmapalacios cuestiona al ministro Eduardo Arana tras afirmar que desconoce las agresiones a periodistas durante las protestas.

Mira el programa completo de #SinGuion, aquí ↓ 📺 https://t.co/bbhPEJJPuA https://t.co/sNPOUC9QfW",4
"🔴""Es una cosa impresionante"". @rmapalacios comenta sobre el fiscal de la Nación interino, Tomás Gálvez, quien respalda a los 105 congresistas investigados.

Mira el programa completo de #SinGuion, aquí ↓ 
📺 https://t.co/bbhPEJJhF2 https://t.co/aT8yXnTMo4",4
"🚨 ⚠️  Tras 6 años, liberan av. Nicolás Ayllón por obras de la Línea 2 del Metro: ¿qué estación se construye en Lima Este?
https://t.co/BJiPNgqtYp",4
"🚨 ⚠ 🔎 Más de 7800 menores fueron víctimas de violación sexual, pero Congreso plantea modificar educación sexual integral

La congresista Milagros Jáuregui busca modificar la 'Ley de Igualdad de Oportunidades'.
https://t.co/twDkns9SO6",4
"Hoy en #CurwenEnLaRepública: El congresista Héctor Valer escupió a un periodista. Además, el Congreso aprobó el informe que recomienda acusar a Martín Vizcarra y Tomás Gálvez insiste en eliminar los equipos especiales del Ministerio Público. https://t.co/hnPIk9SwtN",4
"📊💡 ¿Retiras tu AFP? Conoce las opciones para invertir en tu futuro financiero y trabajar esos ahorros de forma eficiente. #ContenidoPatrocinado
https://t.co/csmLZIxZKn",4
"🚨 ⚠️ Asesinan a taxista youtuber en Santa Anita para robarle la camioneta en la que grababa sus videos: familia exige justicia
https://t.co/jlCsI23vZa",4
"🤔 💵 La carrera mejor pagada en Lima no es Medicina ni Ingeniería, según MTPE: sueldo supera los S/23.000 al mes
https://t.co/07ipczTmLu",4
"🚍 La empresa de transporte San Sebastián, conocida como 'La 50', anunció esta medida mediante un comunicado por amenazas y ataques a su trabajadores.

🔗 https://t.co/SNEttYd67x

#LaRepública #Sociedad https://t.co/uxWBl9ULBV",4
RT @larepublica_pe: Hoy en #SinGuion con Rosa María Palacios [@rmapalacios]: El fiscal de la Nación interino Tomás Gálvez se pronunció a fa…,4
"RT @larepublica_pe: 🔴 #ENVIVO | @rmapalacios en #SinGuion critica al congresista Héctor Valer por escupir a periodista en Puno.

📷 Míralo #…",4
"El mejor amigo de La Pestilencia!

Por favor X, recordar su galería de fotos.",4
RT @larepublica_pe: 🔴 “La Policía responde a órdenes”. @rmapalacios cuestiona al ministro Eduardo Arana tras afirmar que desconoce las agre…,4
"RT @larepublica_pe: 🔴""Es una cosa impresionante"". @rmapalacios comenta sobre el fiscal de la Nación interino, Tomás Gálvez, quien respalda…",4
"Nuevo revés para la MML en Estados Unidos. 

Y una reinvindicación a la ex procuradora Silvana Carrión. El juez de Nueva York menciona las amenazas de López Aliaga. Qué vergüenza!

En Estados Unidos un juez tiene legitimidad y respeto. No se deja atarantar por prepotentes.

MML",4
RT @nekroRP: #OJO La exprocuradora Silvana Carrión pide que a la comisión del Congreso que investiga el acuerdo con Odebrecht que su presid…,4
RT @Yesviar: Hoy en #SinGuion con @rmapalacios: Tomás Gálvez a favor del archivo de denuncias constitucionales y reitera postura en contra…,4
Por supuesto. Hace meses que lo venimos advirtiendo.,4
"RT @ANP_periodistas: Este 1 de octubre, Día del Periodista, la @ANP_periodistas convoca a una jornada nacional de protesta en defensa de la…",4
RT @danielyovera: Los difamadores de las redes cortaron groseramente el video. Aquí va completo:,4
"RT @Politica_LR: 🗣️ 🚨 José Domingo Pérez acusa a Tomás Gálvez: ""Está acosando laboralmente al fiscal Rafael Vela y a mí""

El fiscal del equ…",4
"RT @BarackObama: The arc of the moral universe is long, but it bends towards justice. Except it doesn’t bend on its own—it bends because we…",4
"Debilitar, luego eliminar.",4
"RT @Politica_LR: 🚨 ⚠️ Policías fueron grabados en el puente Acho apuntando con armas al cuerpo de jóvenes manifestantes

Durante la cuarta…",4
"RT @Epicentro_TV: 🚨 “Yo les expreso mis disculpas si hubiera un exceso a algún periodista. Yo no tengo información oficial”, sostuvo el pre…",4
RT @jfowks: 🚨📢🇵🇪La policía comete lesiones y abuso de autoridad por 3a semana consecutiva contra manifestantes y ajenos a la protesta. En l…,4
RT @martinhidalgo: En la Unidad de Investigación de @elcomercio_peru detectamos que 9 de los miembros de la red de ‘El Monstruo’ están afil…,4
"RT @larepublica_pe: Hoy a las 8:20 a.m. en #SinGuion | @rmapalacios entrevista a José Domingo Pérez, miembro del Equipo Lava Jato y a cargo…",4
"RT @larepublica_pe: Hoy en #SinGuion con @rmapalacios: Todo sobre la nueva jornada de protestas, las agresiones policiales y mucho más. ¿Có…",4
"RT @larepublica_pe: #ENVIVO | @rmapalacios en #SinGuion habla sobre el 93% de desaprobación de Dina Boluarte, según IEP.
https://t.co/r6yK1…",4
"RT @larepublica_pe: 🔴""Parece que los investigados persiguen a los investigadores"". @rmapalacios entrevista a José Domingo Pérez, quien acus…",4
RT @larepublica_pe: 🔴 “Le rompen la nariz a este pobre hombre”. @rmapalacios cuestiona la agresión de la PNP a una persona durante la march…,4
"Nada de eso funciona. Tampoco el estado de emergencia.
Si así fuera, que fácil sería.

Lo único que funciona es la inteligencia policial: seguimiento, escucha, peritajes financieros, análisis de micro depositantes y ruta del dinero. Es decir, un trabajo profesional con bancos y",4
"RT @Politica_LR: 🚨 📣 Policía arresta a menor y a cinco jóvenes en marcha de la Generación Z: tres siguen detenidos

La CNDDHH también regis…",4
RT @PCaterianoB: El nivel de degradación de la conducta de varios congresistas es cada vez más vergonzoso. Pero este sujeto no llegó al @co…,4
"RT @larepublica_pe: 🔴@rmapalacios comenta sobre el mensaje del cardenal Castillo Mattasoglio, en el cual apoyó la Marcha de ‘Generación Z’.…",4
#PorEstosNo,4
"RT @larepublica_pe: 🖊 Te compartimos la #Carlincatura, de Carlos Tovar, para este 29 de septiembre.
https://t.co/qh02FoROjq",4
"RT @IndiraHuilca: 🚨 Grave abuso contra un menor de edad 🚨
En la comisaría de Piedra Liza un adolescente de 14 años ha sido detenido, golpea…",4
RT @ABuenaluque: Jorge estaba haciendo su trabajo y estaba identificado. Parece que hemos vuelto a esos tiempos en los que los periodistas…,4
"RT @julioarbizu: Periodista Dayana Cieza me entrevista como abogado de la familia de José Miguel Castro, le digo que se invoca seriedad y q…",4
"RT @Ojo_Publico: #LoÚltimo 🚨Ocho ataques a periodistas se registraron durante la cobertura de las protestas del sábado 27 y domingo 28, inf…",4
RT @ErnestoCabralM: #CasoCofre Hoy a las 11:00 am tendré audiencia judicial por la demanda de habeas data contra la Presidencia del Perú. C…,4
RT @LaSalitadelSin: ¿Lo recuerdan? Marchó junto a la #GeneraciónZ y fue agredido cobardemente por la policía con un palazo en la cara. Reci…,4
Alguien dijo purga por venganza???,4
"RT @jesusverdeL: #IPSOS - cómo bien dicen, ahora tienen dos Vizcarras. 

#RLA - 10%
#KF - 7%
#MV - 7% https://t.co/tgtZlKr4JZ",4
"RT @cnddhh: 🚨 #REPORTE
En las jornadas de protestas del 28 de septiembre se documentaron 14 casos de agresiones, entre ellas 6 detenciones,…",4
"RT @cnddhh: 🚨#ALERTA
#Caso14N | Los heridos de las protestas contra el gobierno de Merino que no cuentan con abogados particulares se encue…",4
"Estudio derecho?
En serio?",4
